case_id,protein_id,ligand_id,ligand_ccd_code,model,msa_source,msa_path,status,error_message
d86192b9e7ed,G2QI82,L008,NAG6,af3,native,,pending,
9ae2fcc09fc7,G2QI82,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
1dd4cedf8d86,G2QI82,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
ec9eeb8f0977,G2QI82,L009,NAG8,af3,native,,pending,
b8d5ce3646bb,G2QI82,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
4b22a1c16099,G2QI82,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
ca8e971c4880,M2RAI8,L001,STA4,af3,native,,pending,
750a477a13f9,M2RAI8,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
9f4d9e3cc89c,M2RAI8,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
4e5c5f7045ab,M2RAI8,L002,STA6,af3,native,,pending,
f9dc08bb65bf,M2RAI8,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
b790b7e3034a,M2RAI8,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
dfd44fefe3de,M2RAI8,L003,STA8,af3,native,,pending,
b89ed632bf5f,M2RAI8,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
239f38942afe,M2RAI8,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
8c048da559bc,M2RAI8,L004,CEL4,af3,native,,pending,
25f42d72492f,M2RAI8,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
02570fca95f3,M2RAI8,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
821eb54dabb0,M2RAI8,L005,CEL6,af3,native,,pending,
3654d932f7ed,M2RAI8,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
7fcc9904f528,M2RAI8,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
722f25d5c57c,M2RAI8,L006,CEL8,af3,native,,pending,
9ba0f5d74851,M2RAI8,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
1e51ae3a7d54,M2RAI8,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
05aa3206e782,M2RAI8,L007,NAG4,af3,native,,pending,
51e533e34386,M2RAI8,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
ca6c42a5fabe,M2RAI8,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
e41c28abe1ad,M2RAI8,L008,NAG6,af3,native,,pending,
409d6258df8d,M2RAI8,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
93852465a388,M2RAI8,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
2e022b7999b9,M2RAI8,L009,NAG8,af3,native,,pending,
225c15ac7f20,M2RAI8,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
dd34563d1ebb,M2RAI8,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
bac07b9248f4,A0A446BDM8,L001,STA4,af3,native,,pending,
97a88d78f594,A0A446BDM8,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
8d7bbcb9b2d4,A0A446BDM8,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
4251306aa284,A0A446BDM8,L002,STA6,af3,native,,pending,
317f416c3433,A0A446BDM8,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
1db2bdcb6429,A0A446BDM8,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
2ed18a99b650,A0A446BDM8,L003,STA8,af3,native,,pending,
df00dfcac6c2,A0A446BDM8,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
704f8beda828,A0A446BDM8,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
b6b47ef2c0cc,A0A446BDM8,L004,CEL4,af3,native,,pending,
12974e812726,A0A446BDM8,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
5763ef2ac1c2,A0A446BDM8,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
351f8ffc2776,A0A446BDM8,L005,CEL6,af3,native,,pending,
e96234981adb,A0A446BDM8,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
606edcf33a88,A0A446BDM8,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
24257756344c,A0A446BDM8,L006,CEL8,af3,native,,pending,
54b7039c21d7,A0A446BDM8,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
7586ec72801f,A0A446BDM8,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
89e42fc0530f,A0A446BDM8,L007,NAG4,af3,native,,pending,
e7046283682f,A0A446BDM8,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
9ee714af5cd3,A0A446BDM8,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
1081e7ccef33,A0A446BDM8,L008,NAG6,af3,native,,pending,
b19eb47cc944,A0A446BDM8,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
d7cabc21a481,A0A446BDM8,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
577daea6abeb,A0A446BDM8,L009,NAG8,af3,native,,pending,
c47bd86381b7,A0A446BDM8,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
b2ee8ddf3c4b,A0A446BDM8,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
8a636c0e7b73,Q7S111,L001,STA4,af3,native,,pending,
c2f083724587,Q7S111,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
1cf468626fbd,Q7S111,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
49a0a0b8f86a,Q7S111,L002,STA6,af3,native,,pending,
b7c70040d31e,Q7S111,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
6e771bd025b1,Q7S111,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
dd147456c4d0,Q7S111,L003,STA8,af3,native,,pending,
00793c3da9fb,Q7S111,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
92bd3d62e012,Q7S111,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
057106bddef3,Q7S111,L004,CEL4,af3,native,,pending,
47ed0f905eba,Q7S111,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
f5d45d7790ad,Q7S111,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
f19a270a2487,Q7S111,L005,CEL6,af3,native,,pending,
f75a655f1c21,Q7S111,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
9483afd1186c,Q7S111,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
8a76a86def34,Q7S111,L006,CEL8,af3,native,,pending,
6e809e57a97e,Q7S111,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
0301a4258beb,Q7S111,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
2049166ee2a6,Q7S111,L007,NAG4,af3,native,,pending,
0b6e20375411,Q7S111,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
e7fb19590497,Q7S111,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
f5549a907978,Q7S111,L008,NAG6,af3,native,,pending,
082626e47db2,Q7S111,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
b5369cd12901,Q7S111,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
25493b045848,Q7S111,L009,NAG8,af3,native,,pending,
9873ff20221d,Q7S111,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
d77a240b7301,Q7S111,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
112cccb3262c,Q7SA19,L001,STA4,af3,native,,pending,
2aa0ae6308e8,Q7SA19,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
6238aeb18f71,Q7SA19,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
3e50d6e2ddf3,Q7SA19,L002,STA6,af3,native,,pending,
561abbcef9b2,Q7SA19,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
6b472f9cda2c,Q7SA19,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
6553ea945c87,Q7SA19,L003,STA8,af3,native,,pending,
a31f9c03f21c,Q7SA19,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
d7cec50f6033,Q7SA19,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
ec6da4cfbcfc,Q7SA19,L004,CEL4,af3,native,,pending,
dacd0b2bb70b,Q7SA19,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
dc3beb3d5be9,Q7SA19,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
660cdc92f235,Q7SA19,L005,CEL6,af3,native,,pending,
32221c8c5969,Q7SA19,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
e45bff651aa7,Q7SA19,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
cb6bc717377f,Q7SA19,L006,CEL8,af3,native,,pending,
1f45ce69ca7e,Q7SA19,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
64a6ece08773,Q7SA19,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
67daf7a2459a,Q7SA19,L007,NAG4,af3,native,,pending,
8b3b495c6de9,Q7SA19,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
3e186a01d36f,Q7SA19,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
c3c499c5d5c0,Q7SA19,L008,NAG6,af3,native,,pending,
32d7f786cd1f,Q7SA19,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
9c55d6a03df9,Q7SA19,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
e727f04e4611,Q7SA19,L009,NAG8,af3,native,,pending,
5b4a6a8b6cb8,Q7SA19,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
e7252c102081,Q7SA19,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
6b92776c5146,G2Q7A5,L001,STA4,af3,native,,pending,
0e6b193ed3fa,G2Q7A5,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
0b03a9db580f,G2Q7A5,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
2c93e1e95758,G2Q7A5,L002,STA6,af3,native,,pending,
cb73aa7fa7d1,G2Q7A5,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
0f48c3956c00,G2Q7A5,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
33bcc5ab7393,G2Q7A5,L003,STA8,af3,native,,pending,
c601be33f799,G2Q7A5,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
18783ec2144f,G2Q7A5,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
4d9525bf2eca,G2Q7A5,L004,CEL4,af3,native,,pending,
17713a040727,G2Q7A5,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
aba468c6817b,G2Q7A5,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
eb8d97b2a8aa,G2Q7A5,L005,CEL6,af3,native,,pending,
1279a28dad0c,G2Q7A5,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
bfc49705de18,G2Q7A5,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
b94ea08fd979,G2Q7A5,L006,CEL8,af3,native,,pending,
eff383597685,G2Q7A5,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
e956789f1f59,G2Q7A5,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
ba6eaa2b17af,G2Q7A5,L007,NAG4,af3,native,,pending,
d55b1432b578,G2Q7A5,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
b023e2027f8e,G2Q7A5,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
b088713736ff,G2Q7A5,L008,NAG6,af3,native,,pending,
5f3f4fc06de4,G2Q7A5,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
45f22eb23244,G2Q7A5,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
25fc355a8523,G2Q7A5,L009,NAG8,af3,native,,pending,
18cc08946a03,G2Q7A5,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
05e7037c8f39,G2Q7A5,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
019a13b99be8,Q7SCJ5,L001,STA4,af3,native,,pending,
aeddecf98ed6,Q7SCJ5,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
f2d6e8c29e3f,Q7SCJ5,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
3a0dc590d78d,Q7SCJ5,L002,STA6,af3,native,,pending,
92f219259a96,Q7SCJ5,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
732abdad7e93,Q7SCJ5,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
34283ffb00bd,Q7SCJ5,L003,STA8,af3,native,,pending,
a2e73f2888dc,Q7SCJ5,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
e4a98b4b1289,Q7SCJ5,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
2ebebf9d661d,Q7SCJ5,L004,CEL4,af3,native,,pending,
0f855a139b88,Q7SCJ5,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
5004589c4bd4,Q7SCJ5,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
60e393f1b88b,Q7SCJ5,L005,CEL6,af3,native,,pending,
1c5db04a46e2,Q7SCJ5,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
667c23492ec4,Q7SCJ5,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
3c2fdb59cf29,Q7SCJ5,L006,CEL8,af3,native,,pending,
2ef7cfcc1baa,Q7SCJ5,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
a054ec1ac1c5,Q7SCJ5,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
03c5e652028b,Q7SCJ5,L007,NAG4,af3,native,,pending,
174df1d1714f,Q7SCJ5,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
2ff3a1ef5af2,Q7SCJ5,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
84c10009fcc6,Q7SCJ5,L008,NAG6,af3,native,,pending,
1f5b9e4c17a2,Q7SCJ5,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
d6e64325c4cd,Q7SCJ5,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
7e1f050cd3aa,Q7SCJ5,L009,NAG8,af3,native,,pending,
88ba35fbcf34,Q7SCJ5,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
525cb1325939,Q7SCJ5,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
b64534cffb2c,A0A167KNZ4,L001,STA4,af3,native,,pending,
a3539e6b7fb4,A0A167KNZ4,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
c83e48d3c429,A0A167KNZ4,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
028ef36d4122,A0A167KNZ4,L002,STA6,af3,native,,pending,
f224d1e3a427,A0A167KNZ4,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
b27aada8528f,A0A167KNZ4,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
772246d5dec5,A0A167KNZ4,L003,STA8,af3,native,,pending,
ec35f7592a97,A0A167KNZ4,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
626679eb854e,A0A167KNZ4,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
708b2743effc,A0A167KNZ4,L004,CEL4,af3,native,,pending,
84b70c050398,A0A167KNZ4,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
8b0febe711e2,A0A167KNZ4,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
85b341b771bc,A0A167KNZ4,L005,CEL6,af3,native,,pending,
35eee256aa32,A0A167KNZ4,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
9c959904e377,A0A167KNZ4,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
fdbe49201e9d,A0A167KNZ4,L006,CEL8,af3,native,,pending,
32e02981d308,A0A167KNZ4,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
21aa06c01f92,A0A167KNZ4,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
9c890077b714,A0A167KNZ4,L007,NAG4,af3,native,,pending,
44980b365dd9,A0A167KNZ4,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
538df971cc45,A0A167KNZ4,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
3ce74d3dc164,A0A167KNZ4,L008,NAG6,af3,native,,pending,
307ee8260c51,A0A167KNZ4,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
dbaa6b3fc3bb,A0A167KNZ4,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
0c35462dce17,A0A167KNZ4,L009,NAG8,af3,native,,pending,
9a663cd86d5b,A0A167KNZ4,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
5d5217cc9dbf,A0A167KNZ4,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
6b9f1dda9fac,A0A3S4ATQ2,L001,STA4,af3,native,,pending,
7aefedd6bc7f,A0A3S4ATQ2,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
4085039b7d78,A0A3S4ATQ2,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
ef8c7ef430d4,A0A3S4ATQ2,L002,STA6,af3,native,,pending,
a21e3f290316,A0A3S4ATQ2,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
e342dbf4cffa,A0A3S4ATQ2,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
3e05826347d4,A0A3S4ATQ2,L003,STA8,af3,native,,pending,
42fe4e1c7ea5,A0A3S4ATQ2,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
6338cd91946e,A0A3S4ATQ2,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
e72577f1ecca,A0A3S4ATQ2,L004,CEL4,af3,native,,pending,
9a8655475c0e,A0A3S4ATQ2,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
81bf8413c434,A0A3S4ATQ2,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
7dbeab2f408a,A0A3S4ATQ2,L005,CEL6,af3,native,,pending,
d4c71fa6bf3e,A0A3S4ATQ2,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
cabcb1ecff5a,A0A3S4ATQ2,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
c4c56e3aa95f,A0A3S4ATQ2,L006,CEL8,af3,native,,pending,
f7c4e0e91306,A0A3S4ATQ2,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
fe421ebe5cba,A0A3S4ATQ2,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
4e89126146ec,A0A3S4ATQ2,L007,NAG4,af3,native,,pending,
d378d60f517d,A0A3S4ATQ2,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
9a21411426ad,A0A3S4ATQ2,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
a6aff2bb29d4,A0A3S4ATQ2,L008,NAG6,af3,native,,pending,
bc1f1393dca5,A0A3S4ATQ2,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
ccd57de76a9c,A0A3S4ATQ2,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
27240490c074,A0A3S4ATQ2,L009,NAG8,af3,native,,pending,
59ed6389a5de,A0A3S4ATQ2,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
17aa2aa6f85c,A0A3S4ATQ2,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
1764abe74a6b,A0A446B9M7,L001,STA4,af3,native,,pending,
595c47ff16d4,A0A446B9M7,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
970b36b4f0cf,A0A446B9M7,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
cfe2b2313f7e,A0A446B9M7,L002,STA6,af3,native,,pending,
e2e4d66a5de2,A0A446B9M7,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
75f7e01b151a,A0A446B9M7,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
ca569a5a511b,A0A446B9M7,L003,STA8,af3,native,,pending,
37d2ce1eccf4,A0A446B9M7,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
293ed089389f,A0A446B9M7,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
18f24741a5b6,A0A446B9M7,L004,CEL4,af3,native,,pending,
c538bbba8117,A0A446B9M7,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
fc369c93e516,A0A446B9M7,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
faab80808d7a,A0A446B9M7,L005,CEL6,af3,native,,pending,
87daa6bc297b,A0A446B9M7,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
2d5347d46874,A0A446B9M7,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
db9d160c87aa,A0A446B9M7,L006,CEL8,af3,native,,pending,
f4135286c620,A0A446B9M7,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
63b8ba443820,A0A446B9M7,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
4bae2e2c315a,A0A446B9M7,L007,NAG4,af3,native,,pending,
1dd350ccc111,A0A446B9M7,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
71c5f9acc7ba,A0A446B9M7,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
a06d2e1e2a89,A0A446B9M7,L008,NAG6,af3,native,,pending,
3fa105b9af63,A0A446B9M7,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
9172293862c9,A0A446B9M7,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
4b9db911f5d5,A0A446B9M7,L009,NAG8,af3,native,,pending,
d416a163a0f1,A0A446B9M7,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
9d3c78038690,A0A446B9M7,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
8357504a11b2,A0A446BDM9,L001,STA4,af3,native,,pending,
c11b54ae1c26,A0A446BDM9,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
6d0788f09449,A0A446BDM9,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
ed6cf0555267,A0A446BDM9,L002,STA6,af3,native,,pending,
2b57feb123d8,A0A446BDM9,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
da38dd9e984a,A0A446BDM9,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
bb7f520c57fe,A0A446BDM9,L003,STA8,af3,native,,pending,
a246e747ee2f,A0A446BDM9,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
b215f7271330,A0A446BDM9,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
c17134e1ee81,A0A446BDM9,L004,CEL4,af3,native,,pending,
b7ca90a6869e,A0A446BDM9,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
28e0a77e047e,A0A446BDM9,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
59fb3d638c14,A0A446BDM9,L005,CEL6,af3,native,,pending,
b05b569bb948,A0A446BDM9,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
1266a1f3c9a5,A0A446BDM9,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
902401ecceed,A0A446BDM9,L006,CEL8,af3,native,,pending,
80735e38d8c4,A0A446BDM9,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
0963c0cf5501,A0A446BDM9,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
d4f47382cf62,A0A446BDM9,L007,NAG4,af3,native,,pending,
ab8dc8403322,A0A446BDM9,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
cc1e959b357e,A0A446BDM9,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
eae863b527c0,A0A446BDM9,L008,NAG6,af3,native,,pending,
cf033c85953f,A0A446BDM9,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
318336fb0e6d,A0A446BDM9,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
bd44e962d90a,A0A446BDM9,L009,NAG8,af3,native,,pending,
06a361b5b994,A0A446BDM9,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
9df390eb97a5,A0A446BDM9,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
640f5fba61af,A0A8F2FAB6,L001,STA4,af3,native,,pending,
aad6beac0503,A0A8F2FAB6,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
6829ab112853,A0A8F2FAB6,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
cda5840da26d,A0A8F2FAB6,L002,STA6,af3,native,,pending,
6f461d8abc59,A0A8F2FAB6,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
0f459a8b0361,A0A8F2FAB6,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
1909b5325e12,A0A8F2FAB6,L003,STA8,af3,native,,pending,
7de8a8c6d5d1,A0A8F2FAB6,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
c54c0105238d,A0A8F2FAB6,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
3f40dfc7c702,A0A8F2FAB6,L004,CEL4,af3,native,,pending,
e64c82dd90a4,A0A8F2FAB6,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
edf12d001bea,A0A8F2FAB6,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
d84c6e99ba94,A0A8F2FAB6,L005,CEL6,af3,native,,pending,
7ff1799da365,A0A8F2FAB6,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
c19d84716a34,A0A8F2FAB6,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
cccfc02f075a,A0A8F2FAB6,L006,CEL8,af3,native,,pending,
49b47bdfcf54,A0A8F2FAB6,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
3d3f9ebfad2e,A0A8F2FAB6,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
76505957f5e6,A0A8F2FAB6,L007,NAG4,af3,native,,pending,
05c6751baf33,A0A8F2FAB6,L007,NAG4,boltz,mmseqs,,skipped,Missing MSA
074b1b2c973d,A0A8F2FAB6,L007,NAG4,rf3,mmseqs,,skipped,Missing MSA
a2e23c14388b,A0A8F2FAB6,L008,NAG6,af3,native,,pending,
7c2780a56502,A0A8F2FAB6,L008,NAG6,boltz,mmseqs,,skipped,Missing MSA
f277ecfd90f1,A0A8F2FAB6,L008,NAG6,rf3,mmseqs,,skipped,Missing MSA
d8e390b9ffb7,A0A8F2FAB6,L009,NAG8,af3,native,,pending,
7c996e7dfd2d,A0A8F2FAB6,L009,NAG8,boltz,mmseqs,,skipped,Missing MSA
1f9ebb65ae10,A0A8F2FAB6,L009,NAG8,rf3,mmseqs,,skipped,Missing MSA
1e8561243132,G2Q9F7,L001,STA4,af3,native,,pending,
fed14c05b844,G2Q9F7,L001,STA4,boltz,mmseqs,,skipped,Missing MSA
3f08bc4cfcdd,G2Q9F7,L001,STA4,rf3,mmseqs,,skipped,Missing MSA
e47d00754a36,G2Q9F7,L002,STA6,af3,native,,pending,
1ea186157484,G2Q9F7,L002,STA6,boltz,mmseqs,,skipped,Missing MSA
ad4c954cafde,G2Q9F7,L002,STA6,rf3,mmseqs,,skipped,Missing MSA
13235122bedd,G2Q9F7,L003,STA8,af3,native,,pending,
f5a5a4c3fe7f,G2Q9F7,L003,STA8,boltz,mmseqs,,skipped,Missing MSA
da6a822910d7,G2Q9F7,L003,STA8,rf3,mmseqs,,skipped,Missing MSA
ccf262568d86,G2Q9F7,L004,CEL4,af3,native,,pending,
db46ea4c6d64,G2Q9F7,L004,CEL4,boltz,mmseqs,,skipped,Missing MSA
5fe5a502b3c1,G2Q9F7,L004,CEL4,rf3,mmseqs,,skipped,Missing MSA
5cfa2a5c3724,G2Q9F7,L005,CEL6,af3,native,,pending,
28d3971d00f7,G2Q9F7,L005,CEL6,boltz,mmseqs,,skipped,Missing MSA
2d454e200c1d,G2Q9F7,L005,CEL6,rf3,mmseqs,,skipped,Missing MSA
cfa986307f78,G2Q9F7,L006,CEL8,af3,native,,pending,
3bb817e42b26,G2Q9F7,L006,CEL8,boltz,mmseqs,,skipped,Missing MSA
358ccf3098b5,G2Q9F7,L006,CEL8,rf3,mmseqs,,skipped,Missing MSA
